siteid,sitename,county,monitordate,AMB_TEMP_concentration,AMB_TEMP_itemunit,CH4_concentration,CH4_itemunit,CO_concentration,CO_itemunit,NMHC_concentration,NMHC_itemunit,NO_concentration,NO_itemunit,NO2_concentration,NO2_itemunit,NO  _concentration,NO  _itemunit,O3_concentration,O3_itemunit,PM10_concentration,PM10_itemunit,PM2.5_concentration,PM2.5_itemunit,RAINFALL_concentration,RAINFALL_itemunit,RH_concentration,RH_itemunit,SO2_concentration,SO2_itemunit,THC_concentration,THC_itemunit,WD_HR_concentration,WD_HR_itemunit,WIND_DIREC_concentration,WIND_DIREC_itemunit,WIND_SPEED_concentration,WIND_SPEED_itemunit,WS_HR_concentration,WS_HR_itemunit,Temperature,RH,WS,WD,WSGust,WDGust,Precp,file_name,ObsTime
72,Puli,Nantou_County,2024/10/1 01:00,28.1,C,1.95,ppm,0.09,ppm,0,ppm,1.3,ppb,0.6,ppb,1.9,ppb,26.8,ppb,7,£gg/m3,3,£gg/m3,0,mm,60,%,0.9,ppb,1.95,ppm,100,degrees,135,degrees,1.4,m/sec,2,m/sec,31,63,1.9,301,6.8,320,0,C0H890-2024-09-28.csv,2024/9/28 14:00
72,Puli,Nantou_County,2024/10/1 02:00,29.8,C,1.93,ppm,0.08,ppm,0,ppm,1.5,ppb,0.3,ppb,1.8,ppb,29.7,ppb,7,£gg/m3,3,£gg/m3,0,mm,47,%,0.9,ppb,1.92,ppm,84,degrees,91,degrees,5.5,m/sec,3.6,m/sec,31.4,60,1.4,262,4.7,282,0,C0H890-2024-09-28.csv,2024/9/28 15:00
72,Puli,Nantou_County,2024/10/1 03:00,31,C,1.93,ppm,0.08,ppm,0,ppm,1.4,ppb,0,ppb,1.2,ppb,33.1,ppb,4,£gg/m3,1,£gg/m3,0,mm,41,%,0.9,ppb,1.92,ppm,99,degrees,92,degrees,5.3,m/sec,3.6,m/sec,30.5,64,1.2,275,3.9,273,0,C0H890-2024-09-28.csv,2024/9/28 16:00
72,Puli,Nantou_County,2024/10/1 04:00,31.6,C,1.93,ppm,0.09,ppm,0,ppm,1.5,ppb,0,ppb,1.4,ppb,34.9,ppb,2,£gg/m3,5,£gg/m3,0,mm,38,%,1,ppb,1.92,ppm,99,degrees,98,degrees,4.5,m/sec,4.2,m/sec,28.6,72,0.8,298,3.2,323,0,C0H890-2024-09-28.csv,2024/9/28 17:00
72,Puli,Nantou_County,2024/10/1 05:00,31.9,C,1.93,ppm,0.09,ppm,0,ppm,1.5,ppb,0,ppb,1.3,ppb,37,ppb,2,£gg/m3,4,£gg/m3,0,mm,36,%,0.9,ppb,1.92,ppm,93,degrees,96,degrees,4.6,m/sec,4.8,m/sec,28,78,0.3,227,2,327,0,C0H890-2024-09-28.csv,2024/9/28 18:00
72,Puli,Nantou_County,2024/10/1 06:00,32.1,C,1.93,ppm,0.1,ppm,0,ppm,1.4,ppb,0,ppb,1.4,ppb,37,ppb,8,£gg/m3,4,£gg/m3,0,mm,36,%,0.9,ppb,1.93,ppm,98,degrees,93,degrees,5,m/sec,4.8,m/sec,26.8,84,0.6,244,1.8,250,0,C0H890-2024-09-28.csv,2024/9/28 19:00
72,Puli,Nantou_County,2024/10/1 07:00,32.4,C,1.94,ppm,0.12,ppm,0,ppm,1.7,ppb,0.7,ppb,2.4,ppb,35.7,ppb,8,£gg/m3,2,£gg/m3,0,mm,36,%,0.9,ppb,1.94,ppm,93,degrees,85,degrees,4.5,m/sec,4,m/sec,25.7,90,0.4,319,1.8,342,0,C0H890-2024-09-28.csv,2024/9/28 20:00
72,Puli,Nantou_County,2024/10/1 08:00,32.5,C,1.94,ppm,0.12,ppm,0.01,ppm,1.6,ppb,0.9,ppb,2.5,ppb,35.8,ppb,7,£gg/m3,1,£gg/m3,0,mm,36,%,0.9,ppb,1.95,ppm,105,degrees,135,degrees,3.8,m/sec,3.6,m/sec,25.5,90,0.4,232,1.6,261,0,C0H890-2024-09-28.csv,2024/9/28 21:00
72,Puli,Nantou_County,2024/10/1 09:00,32.8,C,1.93,ppm,0.11,ppm,0.01,ppm,1.6,ppb,0.8,ppb,2.5,ppb,38.2,ppb,10,£gg/m3,3,£gg/m3,0,mm,36,%,1,ppb,1.94,ppm,109,degrees,118,degrees,6.4,m/sec,5,m/sec,25.1,94,0.7,322,2.4,322,0,C0H890-2024-09-28.csv,2024/9/28 22:00
72,Puli,Nantou_County,2024/10/1 10:00,33.3,C,1.93,ppm,0.11,ppm,0.02,ppm,1.6,ppb,0.7,ppb,2.4,ppb,39.1,ppb,8,£gg/m3,2,£gg/m3,0,mm,33,%,0.9,ppb,1.95,ppm,103,degrees,99,degrees,4,m/sec,3.8,m/sec,24.9,94,0.7,240,2.4,322,0,C0H890-2024-09-28.csv,2024/9/28 23:00
72,Puli,Nantou_County,2024/10/1 11:00,33.2,C,1.95,ppm,0.14,ppm,0.04,ppm,2,ppb,1.3,ppb,3.4,ppb,35.2,ppb,8,£gg/m3,2,£gg/m3,0,mm,39,%,0.9,ppb,1.99,ppm,100,degrees,264,degrees,2.5,m/sec,1.5,m/sec,24.6,96,0.3,282,1.1,215,0,C0H890-2024-09-29.csv,2024/9/29 00:00
72,Puli,Nantou_County,2024/10/1 12:00,30.5,C,2,ppm,0.22,ppm,0.06,ppm,2.4,ppb,4.1,ppb,6.6,ppb,30.2,ppb,22,£gg/m3,11,£gg/m3,0,mm,66,%,0.9,ppb,2.06,ppm,244,degrees,242,degrees,2.3,m/sec,2.4,m/sec,24.2,96,0,0,1.4,253,0,C0H890-2024-09-29.csv,2024/9/29 01:00
72,Puli,Nantou_County,2024/10/1 13:00,29,C,2,ppm,0.2,ppm,0.05,ppm,2,ppb,3.5,ppb,5.5,ppb,33.1,ppb,30,£gg/m3,14,£gg/m3,0,mm,75,%,1,ppb,2.06,ppm,281,degrees,322,degrees,1.4,m/sec,1.5,m/sec,23.7,99,0.4,14,1.5,250,0,C0H890-2024-09-29.csv,2024/9/29 02:00
72,Puli,Nantou_County,2024/10/1 14:00,28.1,C,2,ppm,0.19,ppm,0.05,ppm,1.7,ppb,3.5,ppb,5.3,ppb,34.9,ppb,21,£gg/m3,14,£gg/m3,0,mm,79,%,1,ppb,2.06,ppm,282,degrees,263,degrees,1.8,m/sec,1.4,m/sec,23.6,91,0.4,2,1.3,4,0,C0H890-2024-09-29.csv,2024/9/29 03:00
72,Puli,Nantou_County,2024/10/1 15:00,28.1,C,2.06,ppm,0.19,ppm,0.04,ppm,1.8,ppb,4.7,ppb,6.6,ppb,32.5,ppb,23,£gg/m3,15,£gg/m3,0,mm,82,%,1.1,ppb,2.11,ppm,304,degrees,300,degrees,1.5,m/sec,1.1,m/sec,23.6,90,0.3,334,1.2,3,0,C0H890-2024-09-29.csv,2024/9/29 04:00
72,Puli,Nantou_County,2024/10/1 16:00,28.3,C,1.98,ppm,0.2,ppm,0.05,ppm,1.9,ppb,3.7,ppb,5.7,ppb,30.7,ppb,19,£gg/m3,11,£gg/m3,0,mm,78,%,1.1,ppb,2.02,ppm,276,degrees,322,degrees,0.9,m/sec,1.1,m/sec,23.3,86,0,0,1.4,350,0,C0H890-2024-09-29.csv,2024/9/29 05:00
72,Puli,Nantou_County,2024/10/1 17:00,27.8,C,2,ppm,0.24,ppm,0.06,ppm,1.8,ppb,4.9,ppb,6.8,ppb,27.9,ppb,17,£gg/m3,13,£gg/m3,0,mm,79,%,0.9,ppb,2.06,ppm,277,degrees,265,degrees,2.1,m/sec,1.2,m/sec,23.9,87,0,0,1.4,95,0,C0H890-2024-09-29.csv,2024/9/29 06:00
72,Puli,Nantou_County,2024/10/1 18:00,27.1,C,2.02,ppm,0.24,ppm,0.05,ppm,1.8,ppb,6.5,ppb,8.3,ppb,26.9,ppb,17,£gg/m3,15,£gg/m3,0,mm,80,%,1.1,ppb,2.06,ppm,259,degrees,321,degrees,0.6,m/sec,0.9,m/sec,24.4,89,0.8,15,1.9,31,0,C0H890-2024-09-29.csv,2024/9/29 07:00
72,Puli,Nantou_County,2024/10/1 19:00,26.8,C,2.09,ppm,0.26,ppm,0.08,ppm,1.5,ppb,7.2,ppb,8.7,ppb,20.8,ppb,21,£gg/m3,12,£gg/m3,0,mm,87,%,1,ppb,2.17,ppm,37,degrees,329,degrees,0.4,m/sec,0.1,m/sec,27.4,74,0.8,259,2.1,282,0,C0H890-2024-09-29.csv,2024/9/29 08:00
72,Puli,Nantou_County,2024/10/1 20:00,26,C,2.14,ppm,0.26,ppm,0.08,ppm,1.6,ppb,8.1,ppb,9.7,ppb,14.5,ppb,17,£gg/m3,12,£gg/m3,0,mm,95,%,1,ppb,2.22,ppm,200,degrees,130,degrees,1.1,m/sec,0.2,m/sec,29.7,62,0.9,306,3.4,299,0,C0H890-2024-09-29.csv,2024/9/29 09:00
72,Puli,Nantou_County,2024/10/1 21:00,25.5,C,2.08,ppm,0.2,ppm,0.05,ppm,1.5,ppb,5.1,ppb,6.6,ppb,14.8,ppb,14,£gg/m3,8,£gg/m3,0,mm,95,%,1,ppb,2.13,ppm,157,degrees,240,degrees,0.4,m/sec,0.8,m/sec,30.3,56,1,334,3,308,0,C0H890-2024-09-29.csv,2024/9/29 10:00
72,Puli,Nantou_County,2024/10/1 22:00,25.7,C,2.15,ppm,0.22,ppm,0.06,ppm,1.7,ppb,5.3,ppb,7,ppb,10.3,ppb,17,£gg/m3,10,£gg/m3,0,mm,95,%,0.9,ppb,2.21,ppm,39,degrees,45,degrees,1.9,m/sec,0.5,m/sec,31.2,58,2.1,306,4.6,335,0,C0H890-2024-09-29.csv,2024/9/29 11:00
72,Puli,Nantou_County,2024/10/1 23:00,25.4,C,2.19,ppm,0.2,ppm,0.05,ppm,1.6,ppb,5.1,ppb,6.7,ppb,11.2,ppb,10,£gg/m3,13,£gg/m3,0.5,mm,96,%,0.9,ppb,2.24,ppm,17,degrees,73,degrees,1.1,m/sec,0.2,m/sec,31.8,62,2.5,289,6.5,275,0,C0H890-2024-09-29.csv,2024/9/29 12:00
72,Puli,Nantou_County,2024/10/2 00:00,25,C,2.21,ppm,0.21,ppm,0.05,ppm,1.6,ppb,4.6,ppb,6.2,ppb,10.2,ppb,13,£gg/m3,12,£gg/m3,1.5,mm,98,%,0.9,ppb,2.25,ppm,115,degrees,85,degrees,0.8,m/sec,0.1,m/sec,30.3,67,1.6,292,5.3,322,0,C0H890-2024-09-29.csv,2024/9/29 13:00
72,Puli,Nantou_County,2024/10/2 01:00,24.6,C,2,ppm,0.14,ppm,0.01,ppm,1,ppb,2.1,ppb,3.2,ppb,18.5,ppb,11,£gg/m3,8,£gg/m3,0.5,mm,96,%,0.9,ppb,2,ppm,91,degrees,105,degrees,1.1,m/sec,0.8,m/sec,30.2,68,2,307,4.9,320,0,C0H890-2024-09-29.csv,2024/9/29 14:00
72,Puli,Nantou_County,2024/10/2 02:00,24.2,C,2.08,ppm,0.14,ppm,0.01,ppm,1,ppb,1.5,ppb,2.6,ppb,14.9,ppb,19,£gg/m3,6,£gg/m3,0,mm,98,%,0.8,ppb,2.09,ppm,114,degrees,302,degrees,0.6,m/sec,0.4,m/sec,31.1,64,1.7,280,4.1,279,0,C0H890-2024-09-29.csv,2024/9/29 15:00
72,Puli,Nantou_County,2024/10/2 03:00,23.8,C,2.1,ppm,0.13,ppm,0.01,ppm,0.8,ppb,1.8,ppb,2.7,ppb,12.5,ppb,14,£gg/m3,7,£gg/m3,0,mm,98,%,0.9,ppb,2.11,ppm,145,degrees,157,degrees,0.4,m/sec,1,m/sec,30.7,65,1.5,283,3.6,320,0,C0H890-2024-09-29.csv,2024/9/29 16:00
72,Puli,Nantou_County,2024/10/2 04:00,23.9,C,2.08,ppm,0.14,ppm,0.01,ppm,0.8,ppb,1.5,ppb,2.3,ppb,13.3,ppb,15,£gg/m3,5,£gg/m3,0,mm,97,%,1,ppb,2.09,ppm,267,degrees,201,degrees,0.5,m/sec,0.3,m/sec,28.7,74,1.4,314,2.9,285, ,C0H890-2024-09-29.csv,2024/9/29 17:00
72,Puli,Nantou_County,2024/10/2 05:00,23.7,C,2.15,ppm,0.15,ppm,0.02,ppm,0.9,ppb,1.9,ppb,2.9,ppb,9,ppb,12,£gg/m3,7,£gg/m3,0,mm,99,%,0.9,ppb,2.17,ppm,256,degrees,244,degrees,1.2,m/sec,0.5,m/sec,27.2,83,1,351,2.3,268,0,C0H890-2024-09-29.csv,2024/9/29 18:00
72,Puli,Nantou_County,2024/10/2 06:00,26.7,C,2.02,ppm,0.14,ppm,0.02,ppm,1,ppb,1.5,ppb,2.5,ppb,22.9,ppb,14,£gg/m3,4,£gg/m3,0,mm,69,%,0.9,ppb,2.04,ppm,107,degrees,101,degrees,6.6,m/sec,2.3,m/sec,26.6,86,0.3,243,1.9,212,0,C0H890-2024-09-29.csv,2024/9/29 19:00
72,Puli,Nantou_County,2024/10/2 07:00,31,C,1.93,ppm,0.1,ppm,0,ppm,1,ppb,0,ppb,0.9,ppb,41.6,ppb,10,£gg/m3,2,£gg/m3,0,mm,37,%,1.1,ppb,1.93,ppm,93,degrees,90,degrees,6.7,m/sec,4.9,m/sec,25.7,89,0,0,2.6,327,0,C0H890-2024-09-29.csv,2024/9/29 20:00
72,Puli,Nantou_County,2024/10/2 08:00,30.5,C,1.93,ppm,0.1,ppm,0,ppm,1.1,ppb,0,ppb,0.9,ppb,40.9,ppb,26,£gg/m3,5,£gg/m3,0,mm,37,%,1.1,ppb,1.93,ppm,94,degrees,90,degrees,6.9,m/sec,6.1,m/sec,25.1,93,0.5,28,2.2,216,0,C0H890-2024-09-29.csv,2024/9/29 21:00
72,Puli,Nantou_County,2024/10/2 09:00,30.4,C,1.92,ppm,0.1,ppm,0.02,ppm,1,ppb,0,ppb,0.9,ppb,38.3,ppb,13,£gg/m3,3,£gg/m3,0,mm,36,%,1.1,ppb,1.94,ppm,91,degrees,82,degrees,5.1,m/sec,4.8,m/sec,25,86,0.5,7,1.9,183,0,C0H890-2024-09-29.csv,2024/9/29 22:00
72,Puli,Nantou_County,2024/10/2 10:00,30.2,C,1.92,ppm,0.1,ppm,0.01,ppm,1,ppb,0,ppb,0.9,ppb,37.3,ppb,9,£gg/m3,3,£gg/m3,0,mm,38,%,1,ppb,1.93,ppm,88,degrees,84,degrees,5.3,m/sec,6.1,m/sec,24.7,89,0.4,189,1.6,2,0,C0H890-2024-09-29.csv,2024/9/29 23:00
72,Puli,Nantou_County,2024/10/2 11:00,30.7,C,1.92,ppm,0.1,ppm,0.01,ppm,0.9,ppb,0,ppb,0.9,ppb,36.9,ppb,8,£gg/m3,4,£gg/m3,0,mm,36,%,1.1,ppb,1.93,ppm,89,degrees,83,degrees,6.6,m/sec,5.2,m/sec,24.5,94,0.7,187,2.3,194,0,C0H890-2024-09-30.csv,2024/9/30 00:00
72,Puli,Nantou_County,2024/10/2 12:00,30.4,C,1.92,ppm,0.1,ppm,0,ppm,0.9,ppb,0,ppb,0.8,ppb,37,ppb,5,£gg/m3,1,£gg/m3,0,mm,37,%,1.1,ppb,1.92,ppm,93,degrees,92,degrees,7.1,m/sec,5.6,m/sec,24.3,89,0.3,224,2.8,171,0,C0H890-2024-09-30.csv,2024/9/30 01:00
72,Puli,Nantou_County,2024/10/2 13:00,30.8,C,1.92,ppm,0.09,ppm,0,ppm,0.9,ppb,0,ppb,0.5,ppb,36.2,ppb,12,£gg/m3,1,£gg/m3,0,mm,35,%,1,ppb,1.92,ppm,92,degrees,108,degrees,6,m/sec,6.3,m/sec,23.7,87,0.3,278,2.6,16,0,C0H890-2024-09-30.csv,2024/9/30 02:00
72,Puli,Nantou_County,2024/10/2 14:00,31.2,C,1.91,ppm,0.09,ppm,0.01,ppm,0.7,ppb,0,ppb,0.5,ppb,32.6,ppb,11,£gg/m3,3,£gg/m3,0,mm,34,%,0.9,ppb,1.92,ppm,92,degrees,87,degrees,5.6,m/sec,5.4,m/sec,23.7,90,0.6,305,1.8,263,0,C0H890-2024-09-30.csv,2024/9/30 03:00
72,Puli,Nantou_County,2024/10/2 15:00,31.3,C,1.91,ppm,0.09,ppm,0.01,ppm,0.7,ppb,0,ppb,0.6,ppb,31.8,ppb,7,£gg/m3,2,£gg/m3,0,mm,34,%,1.1,ppb,1.92,ppm,98,degrees,94,degrees,5.4,m/sec,5.1,m/sec,23.3,94,0.6,341,2.9,261,0,C0H890-2024-09-30.csv,2024/9/30 04:00
72,Puli,Nantou_County,2024/10/2 16:00,30.9,C,1.92,ppm,0.1,ppm,0,ppm,0.7,ppb,0,ppb,0.8,ppb,35.3,ppb,4,£gg/m3,2,£gg/m3,0,mm,36,%,0.9,ppb,1.92,ppm,90,degrees,95,degrees,4.8,m/sec,4.7,m/sec,23.5,88,0.6,322,3.4,356,0,C0H890-2024-09-30.csv,2024/9/30 05:00
72,Puli,Nantou_County,2024/10/2 17:00,28.4,C,1.96,ppm,0.15,ppm,0.02,ppm,0.7,ppb,1.4,ppb,2.1,ppb,28.6,ppb,5,£gg/m3,2,£gg/m3,0,mm,48,%,1.1,ppb,1.98,ppm,166,degrees,163,degrees,1.9,m/sec,2.1,m/sec,23.8,88,0.4,319,2.1,338,0,C0H890-2024-09-30.csv,2024/9/30 06:00
72,Puli,Nantou_County,2024/10/2 18:00,30.2,C,1.94,ppm,0.13,ppm,0.02,ppm,0.9,ppb,1.4,ppb,2.4,ppb,35.2,ppb,7,£gg/m3,4,£gg/m3,0,mm,41,%,1,ppb,1.96,ppm,99,degrees,93,degrees,6.8,m/sec,4,m/sec,28,58,1.2,111,5.6,87,0,C0H890-2024-09-30.csv,2024/9/30 07:00
72,Puli,Nantou_County,2024/10/2 19:00,31.4,C,1.94,ppm,0.1,ppm,0,ppm,1,ppb,0,ppb,1.1,ppb,41.1,ppb,9,£gg/m3,2,£gg/m3,0,mm,35,%,1,ppb,1.93,ppm,93,degrees,93,degrees,5.8,m/sec,5.6,m/sec,29.8,51,1.6,132,10.1,50,0,C0H890-2024-09-30.csv,2024/9/30 08:00
72,Puli,Nantou_County,2024/10/2 20:00,31.4,C,1.94,ppm,0.1,ppm,0,ppm,0.6,ppb,0,ppb,0.5,ppb,42.5,ppb,7,£gg/m3,0,£gg/m3,0,mm,35,%,1.1,ppb,1.93,ppm,93,degrees,88,degrees,6.2,m/sec,5.9,m/sec,31.2,46,4.2,74,10,104,0,C0H890-2024-09-30.csv,2024/9/30 09:00
72,Puli,Nantou_County,2024/10/2 21:00,31.5,C,1.94,ppm,0.11,ppm,0,ppm,0.7,ppb,0,ppb,0.5,ppb,44.6,ppb,5,£gg/m3,1,£gg/m3,0,mm,35,%,1,ppb,1.94,ppm,92,degrees,86,degrees,5.9,m/sec,6,m/sec,33.1,41,3.9,98,13,29,0,C0H890-2024-09-30.csv,2024/9/30 10:00
72,Puli,Nantou_County,2024/10/2 22:00,30.2,C,1.96,ppm,0.12,ppm,0,ppm,0.8,ppb,0,ppb,0.6,ppb,42.7,ppb,7,£gg/m3,2,£gg/m3,0,mm,41,%,1,ppb,1.96,ppm,116,degrees,202,degrees,2.1,m/sec,2.5,m/sec,34.3,39,4.5,84,10.9,90,0,C0H890-2024-09-30.csv,2024/9/30 11:00
72,Puli,Nantou_County,2024/10/2 23:00,26.1,C,2,ppm,0.15,ppm,0.02,ppm,0.9,ppb,1.1,ppb,2,ppb,24.9,ppb,9,£gg/m3,7,£gg/m3,0,mm,67,%,1,ppb,2.02,ppm,228,degrees,272,degrees,1.9,m/sec,1.3,m/sec,34.2,39,6.4,75,12.5,84,0,C0H890-2024-09-30.csv,2024/9/30 12:00
72,Puli,Nantou_County,2024/10/3 00:00,25.2,C,2,ppm,0.17,ppm,0.02,ppm,1,ppb,1.2,ppb,2.2,ppb,20.4,ppb,13,£gg/m3,7,£gg/m3,0,mm,77,%,1.1,ppb,2.02,ppm,308,degrees,320,degrees,0.8,m/sec,0.4,m/sec,35.3,36,3.8,124,12.4,89,0,C0H890-2024-09-30.csv,2024/9/30 13:00
72,Puli,Nantou_County,2024/10/3 01:00,24.6,C,2.02,ppm,0.16,ppm,0.02,ppm,0.3,ppb,2,ppb,2.4,ppb,19.3,ppb,12,£gg/m3,5,£gg/m3,0,mm,86,%,0.9,ppb,2.04,ppm,260,degrees,333,degrees,1,m/sec,0.5,m/sec,32.9,41,4.2,101,10.8,85,0,C0H890-2024-09-30.csv,2024/9/30 14:00
72,Puli,Nantou_County,2024/10/3 02:00,24,C,2.04,ppm,0.16,ppm,0.01,ppm,0.5,ppb,1.9,ppb,2.5,ppb,18,ppb,17,£gg/m3,7,£gg/m3,0,mm,93,%,0.8,ppb,2.06,ppm,300,degrees,151,degrees,0.4,m/sec,0.5,m/sec,31.4,47,5.5,94,12.5,136,0,C0H890-2024-09-30.csv,2024/9/30 15:00
72,Puli,Nantou_County,2024/10/3 03:00,23.8,C,2.08,ppm,0.15,ppm,0.02,ppm,0.4,ppb,1.9,ppb,2.3,ppb,15.2,ppb,14,£gg/m3,9,£gg/m3,0,mm,93,%,0.9,ppb,2.1,ppm,271,degrees,265,degrees,1.1,m/sec,0.4,m/sec,32.6,43,5,88,9.1,82,0,C0H890-2024-09-30.csv,2024/9/30 16:00
72,Puli,Nantou_County,2024/10/3 04:00,23.5,C,2.04,ppm,0.14,ppm,0.02,ppm,0.5,ppb,1.6,ppb,2.1,ppb,14.4,ppb,9,£gg/m3,5,£gg/m3,0,mm,93,%,0.9,ppb,2.06,ppm,273,degrees,341,degrees,0.4,m/sec,0.6,m/sec,32.2,41,4.8,89,10.4,108,0,C0H890-2024-09-30.csv,2024/9/30 17:00
72,Puli,Nantou_County,2024/10/3 05:00,23.2,C,2.06,ppm,0.17,ppm,0.02,ppm,0.7,ppb,1.8,ppb,2.5,ppb,14.3,ppb,12,£gg/m3,5,£gg/m3,0,mm,97,%,0.8,ppb,2.09,ppm,350,degrees,109,degrees,0.6,m/sec,0.3,m/sec,32,42,2.6,138,8.8,107,0,C0H890-2024-09-30.csv,2024/9/30 18:00
72,Puli,Nantou_County,2024/10/3 06:00,23.2,C,2.16,ppm,0.18,ppm,0.03,ppm,0.7,ppb,2.5,ppb,3.2,ppb,10.6,ppb,10,£gg/m3,6,£gg/m3,0,mm,95,%,0.9,ppb,2.19,ppm,218,degrees,238,degrees,0.7,m/sec,0.3,m/sec,31.8,40,2.7,97,8.2,83,0,C0H890-2024-09-30.csv,2024/9/30 19:00
72,Puli,Nantou_County,2024/10/3 07:00,26.3,C,2.04,ppm,0.18,ppm,0.02,ppm,1.1,ppb,2.2,ppb,3.4,ppb,24.2,ppb,7,£gg/m3,6,£gg/m3,0,mm,72,%,1,ppb,2.06,ppm,121,degrees,107,degrees,5,m/sec,1.3,m/sec,32.2,39,3.3,129,10.5,87,0,C0H890-2024-09-30.csv,2024/9/30 20:00
72,Puli,Nantou_County,2024/10/3 08:00,31.6,C,1.97,ppm,0.14,ppm,0.01,ppm,0.7,ppb,1,ppb,1.8,ppb,47,ppb,9,£gg/m3,2,£gg/m3,0,mm,35,%,1,ppb,1.98,ppm,95,degrees,101,degrees,4.9,m/sec,4.6,m/sec,31.6,41,2.7,107,11.8,136,0,C0H890-2024-09-30.csv,2024/9/30 21:00
72,Puli,Nantou_County,2024/10/3 09:00,32,C,1.97,ppm,0.15,ppm,0.02,ppm,0.8,ppb,1,ppb,1.8,ppb,46.6,ppb,10,£gg/m3,0,£gg/m3,0,mm,34,%,0.8,ppb,1.99,ppm,96,degrees,94,degrees,5.5,m/sec,4.2,m/sec,30.4,47,1.1,133,6.8,103,0,C0H890-2024-09-30.csv,2024/9/30 22:00
72,Puli,Nantou_County,2024/10/3 10:00,31.8,C,1.97,ppm,0.15,ppm,0.02,ppm,0.5,ppb,1.2,ppb,1.8,ppb,43.6,ppb,4,£gg/m3,3,£gg/m3,0,mm,36,%,0.8,ppb,1.99,ppm,87,degrees,128,degrees,2.8,m/sec,3.7,m/sec,30,50,2.1,158,6.9,147,0,C0H890-2024-09-30.csv,2024/9/30 23:00
72,Puli,Nantou_County,2024/10/3 11:00,31,C,1.99,ppm,0.2,ppm,0.05,ppm,1,ppb,3.2,ppb,4.2,ppb,39,ppb,10,£gg/m3,6,£gg/m3,0,mm,41,%,1,ppb,2.04,ppm,129,degrees,100,degrees,3.9,m/sec,2.2,m/sec,25.5,80,1,187,4.2,148,0.5,C0H890-2024-10-01.csv,2024/10/1 00:00
72,Puli,Nantou_County,2024/10/3 12:00,31.6,C,1.96,ppm,0.14,ppm,0.02,ppm,0.6,ppb,1.2,ppb,1.9,ppb,43.5,ppb,7,£gg/m3,4,£gg/m3,0,mm,37,%,0.9,ppb,1.98,ppm,99,degrees,101,degrees,5.3,m/sec,4.1,m/sec,25.6,78,1,179,6.9,97,0,C0H890-2024-10-01.csv,2024/10/1 01:00
72,Puli,Nantou_County,2024/10/3 13:00,31.1,C,1.96,ppm,0.14,ppm,0.01,ppm,0.8,ppb,0.8,ppb,1.6,ppb,42.2,ppb,10,£gg/m3,2,£gg/m3,0,mm,39,%,0.8,ppb,1.97,ppm,106,degrees,112,degrees,3.7,m/sec,3.8,m/sec,29.9,49,3.6,92,8.9,85,0,C0H890-2024-10-01.csv,2024/10/1 02:00
72,Puli,Nantou_County,2024/10/3 14:00,30.9,C,1.96,ppm,0.14,ppm,0.01,ppm,0.7,ppb,0.7,ppb,1.4,ppb,40.7,ppb,5,£gg/m3,2,£gg/m3,0,mm,40,%,0.9,ppb,1.97,ppm,103,degrees,106,degrees,4,m/sec,3.5,m/sec,30.5,45,2,116,7.9,122,0,C0H890-2024-10-01.csv,2024/10/1 03:00
72,Puli,Nantou_County,2024/10/3 15:00,30.2,C,1.96,ppm,0.14,ppm,0.01,ppm,0.6,ppb,0.7,ppb,1.3,ppb,38.1,ppb,9,£gg/m3,3,£gg/m3,0,mm,44,%,0.8,ppb,1.97,ppm,105,degrees,118,degrees,3.4,m/sec,3.2,m/sec,29.2,52,0.9,143,8.2,116,0,C0H890-2024-10-01.csv,2024/10/1 04:00
72,Puli,Nantou_County,2024/10/3 16:00,30.1,C,1.96,ppm,0.15,ppm,0.02,ppm,0.8,ppb,1.3,ppb,2.1,ppb,35.4,ppb,5,£gg/m3,4,£gg/m3,0,mm,45,%,0.9,ppb,1.98,ppm,96,degrees,85,degrees,4.1,m/sec,2.5,m/sec,31.7,39,3.4,125,9.3,155,0,C0H890-2024-10-01.csv,2024/10/1 05:00
72,Puli,Nantou_County,2024/10/3 17:00,29.8,C,1.98,ppm,0.17,ppm,0.03,ppm,0.6,ppb,1.8,ppb,2.4,ppb,33.4,ppb,11,£gg/m3,6,£gg/m3,0,mm,46,%,0.9,ppb,2,ppm,89,degrees,113,degrees,2.7,m/sec,2.8,m/sec,32.5,38,3.4,123,11.6,136,0,C0H890-2024-10-01.csv,2024/10/1 06:00
72,Puli,Nantou_County,2024/10/3 18:00,28.6,C,2.02,ppm,0.26,ppm,0.07,ppm,0.6,ppb,4,ppb,4.7,ppb,26,ppb,11,£gg/m3,8,£gg/m3,0,mm,54,%,0.9,ppb,2.1,ppm,127,degrees,226,degrees,1.5,m/sec,0.9,m/sec,32.1,40,3,96,9.3,87,0,C0H890-2024-10-01.csv,2024/10/1 07:00
72,Puli,Nantou_County,2024/10/3 19:00,26.7,C,2.04,ppm,0.25,ppm,0.06,ppm,0.8,ppb,4.5,ppb,5.4,ppb,20.7,ppb,14,£gg/m3,6,£gg/m3,0,mm,70,%,0.8,ppb,2.11,ppm,264,degrees,153,degrees,1.5,m/sec,0.7,m/sec,29.4,58,1.7,232,9.8,109,0,C0H890-2024-10-01.csv,2024/10/1 08:00
